solveResult, pEnvyFree, solveElapsedTime, totalSolveElaspsedTime, |P|, |I|, cash, fileNumber
2, 0, 0.0113, 5.6167, 5, 5, 1500, 65
2, 0, 0.0282, 5.6449, 5, 6, 1200, 66
2, 0, 0.0115, 5.6565, 5, 6, 1250, 66
2, 0, 0.0124, 5.6689, 5, 6, 1300, 66
2, 0, 0.0126, 5.6814, 5, 6, 1350, 66
2, 0, 0.0116, 5.6931, 5, 6, 1400, 66
2, 0, 0.0174, 5.7105, 5, 6, 1450, 66
2, 0, 0.0111, 5.7216, 5, 6, 1500, 66
2, 0, 0.0197, 5.7414, 5, 7, 1200, 67
2, 0, 0.0112, 5.7526, 5, 7, 1250, 67
2, 0, 0.0121, 5.7647, 5, 7, 1300, 67
2, 0, 0.0123, 5.777, 5, 7, 1350, 67
2, 0, 0.0118, 5.7887, 5, 7, 1400, 67
2, 0, 0.0123, 5.8011, 5, 7, 1450, 67
2, 0, 0.0122, 5.8133, 5, 7, 1500, 67
2, 0, 0.0257, 5.839, 5, 8, 1200, 68
2, 0, 0.0112, 5.8502, 5, 8, 1250, 68
2, 0, 0.0127, 5.8629, 5, 8, 1300, 68
2, 0, 0.0123, 5.8752, 5, 8, 1350, 68
2, 0, 0.012, 5.8872, 5, 8, 1400, 68
2, 0, 0.0115, 5.8987, 5, 8, 1450, 68
2, 0, 0.0114, 5.9102, 5, 8, 1500, 68
2, 0, 0.022, 5.9321, 5, 9, 1200, 69
2, 0, 0.0113, 5.9434, 5, 9, 1250, 69
2, 0, 0.0116, 5.9551, 5, 9, 1300, 69
2, 0, 0.0114, 5.9665, 5, 9, 1350, 69
2, 0, 0.0114, 5.9779, 5, 9, 1400, 69
2, 0, 0.0112, 5.9891, 5, 9, 1450, 69
2, 0, 0.0119, 6.001, 5, 9, 1500, 69
2, 0, 0.0319, 6.0329, 5, 10, 1200, 70
2, 0, 0.0118, 6.0448, 5, 10, 1250, 70
2, 0, 0.0119, 6.0566, 5, 10, 1300, 70
2, 0, 0.0116, 6.0683, 5, 10, 1350, 70
2, 0, 0.0116, 6.0799, 5, 10, 1400, 70
2, 0, 0.0116, 6.0914, 5, 10, 1450, 70
2, 0, 0.0114, 6.1028, 5, 10, 1500, 70
2, 0, 0.0274, 6.1302, 5, 11, 1200, 71
2, 0, 0.0114, 6.1416, 5, 11, 1250, 71
2, 0, 0.011, 6.1525, 5, 11, 1300, 71
2, 0, 0.0113, 6.1638, 5, 11, 1350, 71
2, 0, 0.0114, 6.1752, 5, 11, 1400, 71
2, 0, 0.0118, 6.187, 5, 11, 1450, 71
2, 0, 0.0179, 6.2049, 5, 11, 1500, 71
2, 0, 0.0264, 6.2313, 5, 12, 1200, 72
2, 0, 0.0124, 6.2437, 5, 12, 1250, 72
2, 0, 0.0121, 6.2559, 5, 12, 1300, 72
2, 0, 0.0127, 6.2685, 5, 12, 1350, 72
2, 0, 0.0128, 6.2814, 5, 12, 1400, 72
2, 0, 0.0122, 6.2935, 5, 12, 1450, 72
2, 0, 0.0121, 6.3056, 5, 12, 1500, 72
2, 0, 0.0236, 6.3293, 5, 13, 1200, 73
2, 0, 0.0128, 6.3421, 5, 13, 1250, 73
2, 0, 0.0123, 6.3544, 5, 13, 1300, 73
2, 0, 0.0126, 6.367, 5, 13, 1350, 73
2, 0, 0.0128, 6.3799, 5, 13, 1400, 73
2, 0, 0.0129, 6.3928, 5, 13, 1450, 73
2, 0, 0.0189, 6.4116, 5, 13, 1500, 73
2, 0, 0.0298, 6.4414, 5, 14, 1200, 74
2, 0, 0.012, 6.4535, 5, 14, 1250, 74
2, 0, 0.0121, 6.4655, 5, 14, 1300, 74
2, 0, 0.0132, 6.4787, 5, 14, 1350, 74
2, 0, 0.0122, 6.491, 5, 14, 1400, 74
2, 0, 0.0126, 6.5035, 5, 14, 1450, 74
2, 0, 0.0125, 6.516, 5, 14, 1500, 74
2, 0, 0.0163, 6.5323, 5, 15, 1200, 75
2, 0, 0.012, 6.5443, 5, 15, 1250, 75
2, 0, 0.0118, 6.5562, 5, 15, 1300, 75
2, 0, 0.0118, 6.568, 5, 15, 1350, 75
2, 0, 0.0119, 6.5799, 5, 15, 1400, 75
2, 0, 0.012, 6.592, 5, 15, 1450, 75
2, 0, 0.0122, 6.6041, 5, 15, 1500, 75
2, 0.1716, 0.0181, 6.6222, 6, 1, 1200, 76
2, 0.1626, 0.0168, 6.6391, 6, 1, 1250, 76
2, 0.1542, 0.0177, 6.6568, 6, 1, 1300, 76
2, 0.1462, 0.0172, 6.674, 6, 1, 1350, 76
2, 0.1391, 0.0168, 6.6908, 6, 1, 1400, 76
2, 0.1325, 0.0174, 6.7083, 6, 1, 1450, 76
2, 0.1262, 0.0302, 6.7385, 6, 1, 1500, 76
2, 0.0878, 0.026, 6.7645, 6, 2, 1200, 77
2, 0.0812, 0.0195, 6.784, 6, 2, 1250, 77
2, 0.0748, 0.0189, 6.803, 6, 2, 1300, 77
2, 0.0688, 0.0177, 6.8206, 6, 2, 1350, 77
2, 0.0631, 0.0194, 6.8401, 6, 2, 1400, 77
2, 0.0577, 0.0184, 6.8585, 6, 2, 1450, 77
2, 0.0527, 0.0188, 6.8773, 6, 2, 1500, 77
2, 0.0974, 0.0236, 6.9009, 6, 3, 1200, 78
2, 0.0893, 0.0289, 6.9298, 6, 3, 1250, 78
2, 0.0815, 0.0221, 6.9519, 6, 3, 1300, 78
2, 0.0741, 0.0343, 6.9862, 6, 3, 1350, 78
102, 0.0682, 0.0202, 7.0064, 6, 3, 1400, 78
102, 0.0625, 0.0199, 7.0262, 6, 3, 1450, 78
102, 0.057, 0.019, 7.0452, 6, 3, 1500, 78
2, 0.0646, 0.0255, 7.0707, 6, 4, 1200, 79
2, 0.0562, 0.0317, 7.1023, 6, 4, 1250, 79
2, 0.048, 0.0309, 7.1332, 6, 4, 1300, 79
2, 0.0401, 0.0578, 7.191, 6, 4, 1350, 79
2, 0.0324, 0.0216, 7.2126, 6, 4, 1400, 79
2, 0.0249, 0.0216, 7.2342, 6, 4, 1450, 79
2, 0.0196, 0.0219, 7.2562, 6, 4, 1500, 79
2, 0.0143, 0.0258, 7.282, 6, 5, 1200, 80
102, 0.0123, 0.0235, 7.3055, 6, 5, 1250, 80
102, 0.0104, 0.0242, 7.3297, 6, 5, 1300, 80
2, 0.0087, 0.0244, 7.3541, 6, 5, 1350, 80
2, 0.0072, 0.0248, 7.3789, 6, 5, 1400, 80
102, 0.0059, 0.0235, 7.4024, 6, 5, 1450, 80
2, 0.0048, 0.0224, 7.4248, 6, 5, 1500, 80
2, 0.0021, 0.0273, 7.4521, 6, 6, 1200, 81
2, 0, 0.0203, 7.4724, 6, 6, 1250, 81
2, 0, 0.0108, 7.4832, 6, 6, 1300, 81
2, 0, 0.0123, 7.4955, 6, 6, 1350, 81
2, 0, 0.0119, 7.5074, 6, 6, 1400, 81
2, 0, 0.0122, 7.5196, 6, 6, 1450, 81
2, 0, 0.0125, 7.5321, 6, 6, 1500, 81
2, 0, 0.0299, 7.562, 6, 7, 1200, 82
2, 0, 0.012, 7.574, 6, 7, 1250, 82
2, 0, 0.0113, 7.5854, 6, 7, 1300, 82
2, 0, 0.0113, 7.5967, 6, 7, 1350, 82
2, 0, 0.012, 7.6087, 6, 7, 1400, 82
2, 0, 0.0129, 7.6216, 6, 7, 1450, 82
2, 0, 0.0113, 7.6329, 6, 7, 1500, 82
2, 0, 0.0244, 7.6573, 6, 8, 1200, 83
2, 0, 0.0122, 7.6695, 6, 8, 1250, 83
2, 0, 0.0121, 7.6816, 6, 8, 1300, 83
2, 0, 0.0123, 7.6939, 6, 8, 1350, 83
2, 0, 0.012, 7.7058, 6, 8, 1400, 83
2, 0, 0.0124, 7.7182, 6, 8, 1450, 83
2, 0, 0.0122, 7.7304, 6, 8, 1500, 83
2, 0, 0.0251, 7.7555, 6, 9, 1200, 84
2, 0, 0.0123, 7.7678, 6, 9, 1250, 84
2, 0, 0.0119, 7.7796, 6, 9, 1300, 84
2, 0, 0.0121, 7.7917, 6, 9, 1350, 84
2, 0, 0.0126, 7.8043, 6, 9, 1400, 84
2, 0, 0.0132, 7.8176, 6, 9, 1450, 84
2, 0, 0.0122, 7.8298, 6, 9, 1500, 84
2, 0, 0.0259, 7.8557, 6, 10, 1200, 85
2, 0, 0.013, 7.8687, 6, 10, 1250, 85
2, 0, 0.0133, 7.882, 6, 10, 1300, 85
2, 0, 0.0136, 7.8955, 6, 10, 1350, 85
2, 0, 0.0138, 7.9093, 6, 10, 1400, 85
2, 0, 0.0131, 7.9225, 6, 10, 1450, 85
2, 0, 0.0131, 7.9356, 6, 10, 1500, 85
2, 0, 0.0257, 7.9613, 6, 11, 1200, 86
2, 0, 0.0126, 7.9739, 6, 11, 1250, 86
2, 0, 0.0124, 7.9863, 6, 11, 1300, 86
2, 0, 0.0125, 7.9987, 6, 11, 1350, 86
2, 0, 0.0117, 8.0104, 6, 11, 1400, 86
2, 0, 0.0119, 8.0223, 6, 11, 1450, 86
2, 0, 0.0118, 8.0341, 6, 11, 1500, 86
2, 0, 0.0412, 8.0754, 6, 12, 1200, 87
2, 0, 0.0135, 8.0889, 6, 12, 1250, 87
2, 0, 0.0122, 8.1011, 6, 12, 1300, 87
2, 0, 0.0123, 8.1134, 6, 12, 1350, 87
2, 0, 0.0123, 8.1257, 6, 12, 1400, 87
2, 0, 0.0121, 8.1378, 6, 12, 1450, 87
2, 0, 0.0121, 8.1499, 6, 12, 1500, 87
2, 0, 0.0257, 8.1755, 6, 13, 1200, 88
2, 0, 0.012, 8.1875, 6, 13, 1250, 88
2, 0, 0.0124, 8.1999, 6, 13, 1300, 88
2, 0, 0.012, 8.2119, 6, 13, 1350, 88
2, 0, 0.0121, 8.224, 6, 13, 1400, 88
2, 0, 0.0123, 8.2363, 6, 13, 1450, 88
2, 0, 0.014, 8.2504, 6, 13, 1500, 88
2, 0, 0.0182, 8.2686, 6, 14, 1200, 89
2, 0, 0.0134, 8.2819, 6, 14, 1250, 89
2, 0, 0.0132, 8.2951, 6, 14, 1300, 89
2, 0, 0.013, 8.3081, 6, 14, 1350, 89
2, 0, 0.013, 8.3211, 6, 14, 1400, 89
2, 0, 0.0135, 8.3346, 6, 14, 1450, 89
2, 0, 0.0136, 8.3482, 6, 14, 1500, 89
2, 0, 0.0268, 8.375, 6, 15, 1200, 90
2, 0, 0.0131, 8.3881, 6, 15, 1250, 90
2, 0, 0.0122, 8.4003, 6, 15, 1300, 90
2, 0, 0.012, 8.4123, 6, 15, 1350, 90
2, 0, 0.0124, 8.4248, 6, 15, 1400, 90
2, 0, 0.0124, 8.4372, 6, 15, 1450, 90
2, 0, 0.0125, 8.4496, 6, 15, 1500, 90
2, 0.222, 0.0202, 8.4698, 7, 1, 1200, 91
2, 0.2127, 0.0177, 8.4875, 7, 1, 1250, 91
2, 0.2038, 0.018, 8.5055, 7, 1, 1300, 91
2, 0.1954, 0.019, 8.5245, 7, 1, 1350, 91
2, 0.1874, 0.0185, 8.543, 7, 1, 1400, 91
2, 0.1798, 0.0183, 8.5613, 7, 1, 1450, 91
2, 0.1726, 0.0252, 8.5866, 7, 1, 1500, 91
2, 0.1855, 0.0374, 8.6239, 7, 2, 1200, 92
102, 0.1763, 0.0228, 8.6467, 7, 2, 1250, 92
102, 0.1676, 0.025, 8.6717, 7, 2, 1300, 92
102, 0.1602, 0.0205, 8.6923, 7, 2, 1350, 92
2, 0.1534, 0.0204, 8.7126, 7, 2, 1400, 92
2, 0.1468, 0.0204, 8.733, 7, 2, 1450, 92
2, 0.1406, 0.021, 8.754, 7, 2, 1500, 92
2, 0.1571, 0.0228, 8.7768, 7, 3, 1200, 93
102, 0.1505, 0.028, 8.8049, 7, 3, 1250, 93
103, 0.144, 0.0237, 8.8286, 7, 3, 1300, 93
2, 0.1379, 0.0204, 8.8489, 7, 3, 1350, 93
2, 0.1319, 0.025, 8.874, 7, 3, 1400, 93
2, 0.1265, 0.0293, 8.9033, 7, 3, 1450, 93
2, 0.1216, 0.0443, 8.9476, 7, 3, 1500, 93
2, 0.106, 0.0513, 8.9989, 7, 4, 1200, 94
2, 0.0987, 0.029, 9.028, 7, 4, 1250, 94
102, 0.0916, 0.0289, 9.0569, 7, 4, 1300, 94
102, 0.0847, 0.0326, 9.0895, 7, 4, 1350, 94
2, 0.0781, 0.0241, 9.1136, 7, 4, 1400, 94
102, 0.0717, 0.0236, 9.1372, 7, 4, 1450, 94
102, 0.0676, 0.0333, 9.1705, 7, 4, 1500, 94
2, 0.0547, 0.0288, 9.1994, 7, 5, 1200, 95
102, 0.0496, 0.0284, 9.2278, 7, 5, 1250, 95
2, 0.0411, 0.0242, 9.2519, 7, 5, 1300, 95
102, 0.0326, 0.0218, 9.2738, 7, 5, 1350, 95
2, 0.0243, 0.027, 9.3008, 7, 5, 1400, 95
2, 0.0196, 0.0253, 9.3261, 7, 5, 1450, 95
2, 0.0162, 0.0253, 9.3514, 7, 5, 1500, 95
2, 0, 0.0219, 9.3733, 7, 6, 1200, 96
2, 0, 0.0136, 9.3869, 7, 6, 1250, 96
2, 0, 0.0127, 9.3996, 7, 6, 1300, 96
2, 0, 0.0127, 9.4123, 7, 6, 1350, 96
2, 0, 0.0129, 9.4252, 7, 6, 1400, 96
2, 0, 0.0124, 9.4376, 7, 6, 1450, 96
2, 0, 0.0122, 9.4498, 7, 6, 1500, 96
2, 0, 0.0407, 9.4905, 7, 7, 1200, 97
2, 0, 0.0117, 9.5022, 7, 7, 1250, 97
2, 0, 0.0119, 9.514, 7, 7, 1300, 97
2, 0, 0.0122, 9.5262, 7, 7, 1350, 97
2, 0, 0.012, 9.5382, 7, 7, 1400, 97
2, 0, 0.0118, 9.5501, 7, 7, 1450, 97
2, 0, 0.0127, 9.5628, 7, 7, 1500, 97
2, 0, 0.0311, 9.594, 7, 8, 1200, 98
2, 0, 0.0123, 9.6063, 7, 8, 1250, 98
2, 0, 0.0128, 9.6191, 7, 8, 1300, 98
2, 0, 0.0128, 9.6319, 7, 8, 1350, 98
2, 0, 0.0133, 9.6452, 7, 8, 1400, 98
2, 0, 0.0131, 9.6583, 7, 8, 1450, 98
2, 0, 0.0123, 9.6706, 7, 8, 1500, 98
2, 0, 0.0339, 9.7045, 7, 9, 1200, 99
2, 0, 0.0135, 9.718, 7, 9, 1250, 99
2, 0, 0.0133, 9.7313, 7, 9, 1300, 99
2, 0, 0.0126, 9.7439, 7, 9, 1350, 99
2, 0, 0.0139, 9.7578, 7, 9, 1400, 99
2, 0, 0.0124, 9.7701, 7, 9, 1450, 99
2, 0, 0.0129, 9.7831, 7, 9, 1500, 99
2, 0, 0.0329, 9.816, 7, 10, 1200, 100
2, 0, 0.0132, 9.8292, 7, 10, 1250, 100
2, 0, 0.0136, 9.8428, 7, 10, 1300, 100
2, 0, 0.0137, 9.8565, 7, 10, 1350, 100
2, 0, 0.0136, 9.8701, 7, 10, 1400, 100
2, 0, 0.0133, 9.8834, 7, 10, 1450, 100
2, 0, 0.014, 9.8973, 7, 10, 1500, 100
2, 0, 0.0513, 9.9486, 7, 11, 1200, 101
2, 0, 0.0133, 9.9619, 7, 11, 1250, 101
2, 0, 0.0134, 9.9753, 7, 11, 1300, 101
2, 0, 0.0131, 9.9884, 7, 11, 1350, 101
2, 0, 0.0123, 10.0007, 7, 11, 1400, 101
2, 0, 0.0127, 10.0134, 7, 11, 1450, 101
2, 0, 0.0127, 10.0261, 7, 11, 1500, 101
2, 0, 0.0541, 10.0802, 7, 12, 1200, 102
2, 0, 0.0113, 10.0915, 7, 12, 1250, 102
2, 0, 0.0125, 10.104, 7, 12, 1300, 102
2, 0, 0.0122, 10.1161, 7, 12, 1350, 102
2, 0, 0.0123, 10.1284, 7, 12, 1400, 102
2, 0, 0.0127, 10.1411, 7, 12, 1450, 102
2, 0, 0.0125, 10.1536, 7, 12, 1500, 102
2, 0, 0.0296, 10.1832, 7, 13, 1200, 103
2, 0, 0.0123, 10.1955, 7, 13, 1250, 103
2, 0, 0.0126, 10.2081, 7, 13, 1300, 103
2, 0, 0.0125, 10.2206, 7, 13, 1350, 103
2, 0, 0.0132, 10.2338, 7, 13, 1400, 103
2, 0, 0.0129, 10.2466, 7, 13, 1450, 103
2, 0, 0.0134, 10.26, 7, 13, 1500, 103
2, 0, 0.0251, 10.2852, 7, 14, 1200, 104
2, 0, 0.0127, 10.2979, 7, 14, 1250, 104
2, 0, 0.0125, 10.3104, 7, 14, 1300, 104
2, 0, 0.0135, 10.3239, 7, 14, 1350, 104
2, 0, 0.0124, 10.3363, 7, 14, 1400, 104
2, 0, 0.0124, 10.3487, 7, 14, 1450, 104
2, 0, 0.0127, 10.3614, 7, 14, 1500, 104
2, 0, 0.0228, 10.3842, 7, 15, 1200, 105
2, 0, 0.0128, 10.397, 7, 15, 1250, 105
2, 0, 0.0137, 10.4107, 7, 15, 1300, 105
2, 0, 0.0138, 10.4245, 7, 15, 1350, 105
2, 0, 0.0141, 10.4387, 7, 15, 1400, 105
2, 0, 0.0143, 10.453, 7, 15, 1450, 105
2, 0, 0.0131, 10.4661, 7, 15, 1500, 105
2, 0.2237, 0.0224, 10.4885, 8, 1, 1200, 106
2, 0.2154, 0.0182, 10.5067, 8, 1, 1250, 106
2, 0.2075, 0.0173, 10.524, 8, 1, 1300, 106
2, 0.2, 0.0179, 10.5419, 8, 1, 1350, 106
2, 0.1929, 0.0176, 10.5595, 8, 1, 1400, 106
2, 0.1861, 0.0174, 10.5769, 8, 1, 1450, 106
2, 0.1797, 0.0213, 10.5982, 8, 1, 1500, 106
2, 0.1762, 0.0449, 10.6431, 8, 2, 1200, 107
2, 0.1681, 0.0231, 10.6662, 8, 2, 1250, 107
2, 0.1604, 0.0272, 10.6934, 8, 2, 1300, 107
2, 0.1531, 0.0236, 10.7171, 8, 2, 1350, 107
2, 0.1461, 0.0243, 10.7414, 8, 2, 1400, 107
2, 0.1393, 0.0229, 10.7643, 8, 2, 1450, 107
2, 0.1329, 0.0384, 10.8027, 8, 2, 1500, 107
2, 0.2003, 0.0344, 10.8372, 8, 3, 1200, 108
2, 0.1932, 0.027, 10.8642, 8, 3, 1250, 108
2, 0.1859, 0.0285, 10.8927, 8, 3, 1300, 108
2, 0.1789, 0.0288, 10.9215, 8, 3, 1350, 108
2, 0.1722, 0.0367, 10.9582, 8, 3, 1400, 108
2, 0.1663, 0.0468, 11.005, 8, 3, 1450, 108
2, 0.1611, 0.0315, 11.0365, 8, 3, 1500, 108
2, 0.1021, 0.0378, 11.0743, 8, 4, 1200, 109
2, 0.0959, 0.0323, 11.1066, 8, 4, 1250, 109
2, 0.0899, 0.032, 11.1385, 8, 4, 1300, 109
102, 0.0841, 0.0265, 11.165, 8, 4, 1350, 109
2, 0.0785, 0.0577, 11.2227, 8, 4, 1400, 109
2, 0.0731, 0.0346, 11.2573, 8, 4, 1450, 109
2, 0.0679, 0.0272, 11.2845, 8, 4, 1500, 109
102, 0.0816, 0.0534, 11.3379, 8, 5, 1200, 110
3, 0.0763, 0.0778, 11.4157, 8, 5, 1250, 110
2, 0.0714, 0.0523, 11.468, 8, 5, 1300, 110
2, 0.0667, 0.0474, 11.5154, 8, 5, 1350, 110
2, 0.0621, 0.0456, 11.561, 8, 5, 1400, 110
2, 0.0576, 0.0914, 11.6524, 8, 5, 1450, 110
2, 0.0533, 0.0451, 11.6975, 8, 5, 1500, 110
2, 0.0321, 0.0348, 11.7322, 8, 6, 1200, 111
2, 0.0294, 0.0248, 11.7571, 8, 6, 1250, 111
102, 0.0259, 0.031, 11.788, 8, 6, 1300, 111
102, 0.0226, 0.0298, 11.8178, 8, 6, 1350, 111
2, 0.0201, 0.0393, 11.8571, 8, 6, 1400, 111
2, 0.0177, 0.0343, 11.8914, 8, 6, 1450, 111
2, 0.0153, 0.0268, 11.9182, 8, 6, 1500, 111
2, 0.0097, 0.0443, 11.9625, 8, 7, 1200, 112
102, 0.0081, 0.0299, 11.9924, 8, 7, 1250, 112
102, 0.0068, 0.0273, 12.0197, 8, 7, 1300, 112
2, 0.0054, 0.0266, 12.0463, 8, 7, 1350, 112
2, 0.0041, 0.0312, 12.0775, 8, 7, 1400, 112
2, 0.0028, 0.0276, 12.1052, 8, 7, 1450, 112
2, 0.0019, 0.0253, 12.1305, 8, 7, 1500, 112
2, 0, 0.0794, 12.2098, 8, 8, 1200, 113
2, 0, 0.011, 12.2209, 8, 8, 1250, 113
2, 0, 0.0121, 12.233, 8, 8, 1300, 113
2, 0, 0.0126, 12.2456, 8, 8, 1350, 113
2, 0, 0.0131, 12.2587, 8, 8, 1400, 113
2, 0, 0.0132, 12.2719, 8, 8, 1450, 113
2, 0, 0.0131, 12.2849, 8, 8, 1500, 113
2, 0, 0.0487, 12.3336, 8, 9, 1200, 114
2, 0, 0.0125, 12.3461, 8, 9, 1250, 114
2, 0, 0.0141, 12.3602, 8, 9, 1300, 114
2, 0, 0.0131, 12.3732, 8, 9, 1350, 114
2, 0, 0.0296, 12.4028, 8, 9, 1400, 114
2, 0, 0.0121, 12.4149, 8, 9, 1450, 114
2, 0, 0.0123, 12.4272, 8, 9, 1500, 114
2, 0.0074, 1.1686, 13.5958, 8, 10, 1200, 115
2, 0.0065, 1.1532, 14.749, 8, 10, 1250, 115
2, 0.0055, 1.3255, 16.0745, 8, 10, 1300, 115
2, 0.0046, 1.1769, 17.2514, 8, 10, 1350, 115
2, 0.0036, 1.1381, 18.3895, 8, 10, 1400, 115
2, 0.0026, 1.3188, 19.7083, 8, 10, 1450, 115
3, 0.0017, 0.6004, 20.3087, 8, 10, 1500, 115
2, 0, 0.057, 20.3657, 8, 11, 1200, 116
2, 0, 0.0124, 20.3781, 8, 11, 1250, 116
2, 0, 0.0128, 20.3908, 8, 11, 1300, 116
2, 0, 0.0133, 20.4041, 8, 11, 1350, 116
2, 0, 0.0135, 20.4176, 8, 11, 1400, 116
2, 0, 0.0133, 20.4309, 8, 11, 1450, 116
2, 0, 0.0138, 20.4447, 8, 11, 1500, 116
2, 0, 0.0357, 20.4803, 8, 12, 1200, 117
2, 0, 0.0124, 20.4927, 8, 12, 1250, 117
2, 0, 0.0138, 20.5065, 8, 12, 1300, 117
2, 0, 0.0139, 20.5204, 8, 12, 1350, 117
2, 0, 0.0137, 20.5341, 8, 12, 1400, 117
2, 0, 0.0132, 20.5473, 8, 12, 1450, 117
2, 0, 0.0129, 20.5602, 8, 12, 1500, 117
2, 0, 0.1014, 20.6616, 8, 13, 1200, 118
2, 0, 0.0116, 20.6732, 8, 13, 1250, 118
2, 0, 0.0124, 20.6856, 8, 13, 1300, 118
2, 0, 0.013, 20.6987, 8, 13, 1350, 118
2, 0, 0.0134, 20.712, 8, 13, 1400, 118
2, 0, 0.0136, 20.7256, 8, 13, 1450, 118
2, 0, 0.0136, 20.7392, 8, 13, 1500, 118
2, 0, 0.0378, 20.777, 8, 14, 1200, 119
2, 0, 0.0133, 20.7903, 8, 14, 1250, 119
2, 0, 0.0148, 20.8051, 8, 14, 1300, 119
2, 0, 0.0144, 20.8195, 8, 14, 1350, 119
2, 0, 0.0141, 20.8336, 8, 14, 1400, 119
2, 0, 0.0143, 20.8479, 8, 14, 1450, 119
2, 0, 0.0131, 20.861, 8, 14, 1500, 119
2, 0, 0.052, 20.913, 8, 15, 1200, 120
2, 0, 0.0127, 20.9257, 8, 15, 1250, 120
2, 0, 0.0135, 20.9392, 8, 15, 1300, 120
2, 0, 0.0138, 20.953, 8, 15, 1350, 120
2, 0, 0.0163, 20.9693, 8, 15, 1400, 120
2, 0, 0.016, 20.9853, 8, 15, 1450, 120
2, 0, 0.0151, 21.0004, 8, 15, 1500, 120
2, 0.2545, 0.0229, 21.0233, 9, 1, 1200, 121
2, 0.2454, 0.0181, 21.0414, 9, 1, 1250, 121
2, 0.2367, 0.0226, 21.064, 9, 1, 1300, 121
2, 0.2286, 0.0179, 21.0819, 9, 1, 1350, 121
2, 0.2208, 0.0178, 21.0997, 9, 1, 1400, 121
2, 0.2134, 0.0218, 21.1215, 9, 1, 1450, 121
2, 0.2064, 0.022, 21.1436, 9, 1, 1500, 121
2, 0.1938, 0.0379, 21.1815, 9, 2, 1200, 122
2, 0.1864, 0.0249, 21.2064, 9, 2, 1250, 122
2, 0.1794, 0.0329, 21.2392, 9, 2, 1300, 122
2, 0.1724, 0.0449, 21.2842, 9, 2, 1350, 122
2, 0.1656, 0.028, 21.3122, 9, 2, 1400, 122
2, 0.1592, 0.0298, 21.342, 9, 2, 1450, 122
2, 0.1534, 0.0278, 21.3699, 9, 2, 1500, 122
2, 0.1983, 0.0482, 21.4181, 9, 3, 1200, 123
2, 0.1923, 0.0702, 21.4883, 9, 3, 1250, 123
3, 0.1865, 0.0667, 21.555, 9, 3, 1300, 123
2, 0.1809, 0.0636, 21.6186, 9, 3, 1350, 123
2, 0.1755, 0.0653, 21.6839, 9, 3, 1400, 123
2, 0.1703, 0.1358, 21.8197, 9, 3, 1450, 123
2, 0.1653, 0.0384, 21.8581, 9, 3, 1500, 123
102, 0.1672, 0.0982, 21.9563, 9, 4, 1200, 124
102, 0.1618, 0.0816, 22.0379, 9, 4, 1250, 124
102, 0.1564, 0.0735, 22.1114, 9, 4, 1300, 124
2, 0.1513, 0.0707, 22.1822, 9, 4, 1350, 124
3, 0.1463, 0.0546, 22.2367, 9, 4, 1400, 124
2, 0.1414, 0.061, 22.2977, 9, 4, 1450, 124
2, 0.1367, 0.0853, 22.383, 9, 4, 1500, 124
2, 0.1321, 0.1638, 22.5467, 9, 5, 1200, 125
2, 0.1278, 0.1815, 22.7282, 9, 5, 1250, 125
102, 0.1235, 0.1405, 22.8687, 9, 5, 1300, 125
102, 0.1193, 0.1479, 23.0166, 9, 5, 1350, 125
2, 0.1152, 0.1312, 23.1477, 9, 5, 1400, 125
103, 0.1112, 0.1532, 23.3009, 9, 5, 1450, 125
2, 0.1073, 0.4489, 23.7498, 9, 5, 1500, 125
2, 0.0854, 0.1719, 23.9217, 9, 6, 1200, 126
102, 0.0819, 0.1121, 24.0338, 9, 6, 1250, 126
2, 0.0785, 0.0964, 24.1302, 9, 6, 1300, 126
3, 0.0747, 0.0995, 24.2297, 9, 6, 1350, 126
102, 0.07, 0.0793, 24.3089, 9, 6, 1400, 126
2, 0.0666, 0.1095, 24.4185, 9, 6, 1450, 126
2, 0.064, 0.1037, 24.5222, 9, 6, 1500, 126
2, 0.0574, 0.1517, 24.6739, 9, 7, 1200, 127
3, 0.0525, 0.2065, 24.8804, 9, 7, 1250, 127
102, 0.0479, 0.1122, 24.9925, 9, 7, 1300, 127
2, 0.0447, 0.1472, 25.1397, 9, 7, 1350, 127
2, 0.0409, 0.1488, 25.2886, 9, 7, 1400, 127
2, 0.0359, 0.0682, 25.3568, 9, 7, 1450, 127
2, 0.0314, 0.0809, 25.4377, 9, 7, 1500, 127
102, 0.0047, 0.0529, 25.4906, 9, 8, 1200, 128
103, 0.0041, 0.0627, 25.5533, 9, 8, 1250, 128
102, 0.0036, 0.0562, 25.6095, 9, 8, 1300, 128
102, 0.0031, 0.0487, 25.6582, 9, 8, 1350, 128
102, 0.0026, 0.0651, 25.7233, 9, 8, 1400, 128
2, 0.0023, 0.0489, 25.7722, 9, 8, 1450, 128
102, 0.0019, 0.0964, 25.8686, 9, 8, 1500, 128
2, 0, 0.0411, 25.9096, 9, 9, 1200, 129
2, 0, 0.0124, 25.922, 9, 9, 1250, 129
2, 0, 0.0129, 25.935, 9, 9, 1300, 129
2, 0, 0.0129, 25.9479, 9, 9, 1350, 129
2, 0, 0.0129, 25.9607, 9, 9, 1400, 129
2, 0, 0.0131, 25.9739, 9, 9, 1450, 129
2, 0, 0.0135, 25.9874, 9, 9, 1500, 129
