solveResult, pEnvyFree, solveElapsedTime, totalSolveElaspsedTime, |P|, |I|, cash,  fileNumber
4, 0, 0.0065, 0.5385, 1, 11, 300, 11
4, 0, 0.0064, 0.5448, 1, 11, 400, 11
4, 0, 0.0063, 0.5511, 1, 11, 600, 11
4, 0, 0.006, 0.5571, 1, 11, 800, 11
4, 0, 0.0067, 0.5638, 1, 12, 50, 12
4, 0, 0.0055, 0.5693, 1, 12, 100, 12
4, 0, 0.0059, 0.5753, 1, 12, 150, 12
4, 0, 0.0053, 0.5806, 1, 12, 200, 12
4, 0, 0.0059, 0.5865, 1, 12, 250, 12
4, 0, 0.0055, 0.5919, 1, 12, 300, 12
4, 0, 0.0052, 0.5971, 1, 12, 400, 12
4, 0, 0.005, 0.6021, 1, 12, 600, 12
4, 0, 0.005, 0.6071, 1, 12, 800, 12
4, 0, 0.0049, 0.612, 1, 13, 50, 13
4, 0, 0.0049, 0.6169, 1, 13, 100, 13
4, 0, 0.0059, 0.6228, 1, 13, 150, 13
4, 0, 0.0052, 0.628, 1, 13, 200, 13
4, 0, 0.0057, 0.6337, 1, 13, 250, 13
4, 0, 0.0054, 0.6391, 1, 13, 300, 13
4, 0, 0.005, 0.6441, 1, 13, 400, 13
4, 0, 0.0056, 0.6497, 1, 13, 600, 13
4, 0, 0.0051, 0.6548, 1, 13, 800, 13
4, 0, 0.0056, 0.6604, 1, 14, 50, 14
4, 0, 0.0057, 0.6661, 1, 14, 100, 14
4, 0, 0.0051, 0.6712, 1, 14, 150, 14
4, 0, 0.0049, 0.676, 1, 14, 200, 14
4, 0, 0.005, 0.681, 1, 14, 250, 14
4, 0, 0.0051, 0.6861, 1, 14, 300, 14
4, 0, 0.0049, 0.691, 1, 14, 400, 14
4, 0, 0.0049, 0.6959, 1, 14, 600, 14
4, 0, 0.0049, 0.7008, 1, 14, 800, 14
4, 0, 0.0048, 0.7056, 1, 15, 50, 15
4, 0, 0.0056, 0.7112, 1, 15, 100, 15
4, 0, 0.0049, 0.7161, 1, 15, 150, 15
4, 0, 0.0061, 0.7222, 1, 15, 200, 15
4, 0, 0.006, 0.7282, 1, 15, 250, 15
4, 0, 0.0055, 0.7337, 1, 15, 300, 15
4, 0, 0.0048, 0.7385, 1, 15, 400, 15
4, 0, 0.0051, 0.7436, 1, 15, 600, 15
4, 0, 0.0055, 0.749, 1, 15, 800, 15
4, 0, 0.0055, 0.7545, 1, 16, 50, 16
4, 0, 0.0052, 0.7597, 1, 16, 100, 16
4, 0, 0.0053, 0.765, 1, 16, 150, 16
4, 0, 0.005, 0.77, 1, 16, 200, 16
4, 0, 0.0053, 0.7752, 1, 16, 250, 16
4, 0, 0.005, 0.7802, 1, 16, 300, 16
4, 0, 0.005, 0.7853, 1, 16, 400, 16
