solveResult, pEnvyFree, solveElapsedTime, totalSolveElaspsedTime, |P|, |I|, fileNumber
2, 0.2611, 2.6461, 17411.8932, 18, 7, 347
2, 0.248, 2.7596, 17414.6528, 18, 8, 348
3, 0.2079, 32.7849, 17447.4377, 18, 9, 349
422, 0.1677, 300.2925, 17747.7302, 18, 10, 350
3, 0.1438, 46.4123, 17794.1426, 18, 11, 351
422, 0.1465, 301.4969, 18095.6395, 18, 12, 352
422, 0.135, 301.1575, 18396.797, 18, 13, 353
422, 0.123, 300.5369, 18697.3339, 18, 14, 354
422, 0.1063, 302.8413, 19000.1752, 18, 15, 355
422, 0.1077, 301.1058, 19301.2811, 18, 16, 356
422, 0.083, 301.364, 19602.645, 18, 17, 357
3, 0.0266, 59.9297, 19662.5747, 18, 18, 358
422, 0.0284, 302.441, 19965.0157, 18, 19, 359
422, 0.034, 300.4627, 20265.4784, 18, 20, 360
2, 1, 0.0251, 20265.5035, 19, 1, 361
2, 0.7518, 0.0767, 20265.5802, 19, 2, 362
2, 0.6307, 0.0733, 20265.6536, 19, 3, 363
2, 0.5217, 0.0968, 20265.7504, 19, 4, 364
2, 0.3801, 0.1806, 20265.931, 19, 5, 365
2, 0.2895, 1.0255, 20266.9565, 19, 6, 366
2, 0.2411, 2.994, 20269.9505, 19, 7, 367
2, 0.2338, 5.9976, 20275.9481, 19, 8, 368
3, 0.1866, 29.6016, 20305.5496, 19, 9, 369
103, 0.1752, 106.5583, 20412.1079, 19, 10, 370
422, 0.1589, 300.3815, 20712.4894, 19, 11, 371
422, 0.1512, 300.9094, 21013.3988, 19, 12, 372
422, 0.1327, 303.9137, 21317.3125, 19, 13, 373
422, 0.123, 301.354, 21618.6665, 19, 14, 374
422, 0.106, 302.807, 21921.4736, 19, 15, 375
422, 0.1043, 300.6887, 22222.1623, 19, 16, 376
422, 0.1021, 300.9649, 22523.1272, 19, 17, 377
422, 0.087, 301.5505, 22824.6777, 19, 18, 378
3, 0.0112, 5.0159, 22829.6936, 19, 19, 379
422, 0.0295, 303.6352, 23133.3288, 19, 20, 380
2, 1, 0.0218, 23133.3506, 20, 1, 381
2, 0.8407, 0.0285, 23133.3791, 20, 2, 382
2, 0.6625, 0.0955, 23133.4746, 20, 3, 383
2, 0.4564, 0.1087, 23133.5833, 20, 4, 384
2, 0.3516, 0.2943, 23133.8777, 20, 5, 385
2, 0.3031, 0.4142, 23134.2919, 20, 6, 386
102, 0.2643, 0.8444, 23135.1363, 20, 7, 387
3, 0.2361, 8.4289, 23143.5652, 20, 8, 388
3, 0.2007, 13.0368, 23156.602, 20, 9, 389
3, 0.1726, 28.1728, 23184.7748, 20, 10, 390
422, 0.1539, 300.6024, 23485.3772, 20, 11, 391
422, 0.1495, 300.9357, 23786.3129, 20, 12, 392
422, 0.1371, 300.6313, 24086.9442, 20, 13, 393
422, 0.1229, 300.6455, 24387.5898, 20, 14, 394
422, 0.111, 303.416, 24691.0058, 20, 15, 395
422, 0.104, 300.5083, 24991.5141, 20, 16, 396
422, 0.0955, 300.7698, 25292.2839, 20, 17, 397
422, 0.0845, 300.6125, 25592.8964, 20, 18, 398
422, 0.0838, 300.3454, 25893.2418, 20, 19, 399
3, 0.0121, 73.6197, 25966.8615, 20, 20, 400
